#FILE:                        13WaT18 20 K min air 7.2.2007.dsu
#FORMAT:                      NETZSCH4                         
#IDENTITY:                    13WaT18 20 K min air             
#DECIMAL:                     POINT                            
#SEPARATOR:                   SEMICOLON                        
#MTYPE:                       DSC                              
#INSTRUMENT:                  NETZSCH STA 449C                 
#PROJECT:                     vtt                              
#DATE/TIME:                   7.2.2007 8:22:58                 
#CORR. FILE:                  correction 20Kmin air 800 C.bsu  
#LABORATORY:                  EO                               
#OPERATOR:                    TL                               
#REMARK:                                                       
#SAMPLE:                      13WaT18                          
#SAMPLE MASS /mg:             12.498                           
#MATERIAL:                    Empty crucibles                  
#REFERENCE:                   al2o3                            
#REFERENCE MASS /mg:          40.312                           
#TYPE OF CRUCIBLE:            DSC/TG pan Al2O3                 
#SAMPLE CRUCIBLE MASS /mg:    0.000                            
#REFERENCE CRUCIBLE MASS /mg: 0.000                            
#PROTECTIVE GAS:              N2                               
#PURGE GAS 1:                 air                              
#FLOW RATE 1 /(ml/min):       40                               
#PURGE GAS 2:                                                  
#FLOW RATE 2:                                                  
#DSC RANGE /æm:               5000                             
#TG RANGE /æm:                5000                             
#CORR. CODE:                  020                              
#EXO:                         +1                               
#RANGE:                       20.0/20.00(K/min)/800.0          
#SEGMENT:                     S1/1                             

##Temp./øC;DSC/(mW/mg)
223.80000;     1.08715
224.80000;     1.09637
225.80000;     1.10574
226.80000;     1.11594
227.80000;     1.12627
228.80000;     1.13712
229.80000;     1.14745
230.80000;     1.15834
231.80000;     1.16973
232.80000;     1.18176
233.80000;     1.19322
234.80000;     1.20491
235.80000;     1.21647
236.80000;     1.22926
237.80000;     1.24164
238.80000;     1.25680
239.80000;     1.26937
240.80000;     1.28298
241.80000;     1.29804
242.80000;     1.31315
243.80000;     1.32939
244.80000;     1.34579
245.80000;     1.36222
246.80000;     1.37976
247.80000;     1.39769
248.80000;     1.41703
249.80000;     1.43749
250.80000;     1.45877
251.80000;     1.48186
252.80000;     1.50432
253.80000;     1.52946
254.80000;     1.55520
255.80000;     1.58232
256.80000;     1.61027
257.80000;     1.63877
258.80000;     1.66959
259.80000;     1.69905
260.80000;     1.73067
261.80000;     1.76404
262.80000;     1.79696
263.80000;     1.83197
264.80000;     1.86818
265.80000;     1.90365
266.80000;     1.94209
267.80000;     1.98060
268.80000;     2.01916
269.80000;     2.06011
270.80000;     2.09990
271.80000;     2.14198
272.80000;     2.18349
273.80000;     2.22681
274.80000;     2.27152
275.80000;     2.31614
276.80000;     2.36204
277.80000;     2.40921
278.80000;     2.45462
279.80000;     2.50477
280.80000;     2.55173
281.80000;     2.60039
282.80000;     2.65082
283.80000;     2.70004
284.80000;     2.75248
285.80000;     2.80220
286.80000;     2.85258
287.80000;     2.90495
288.80000;     2.95635
289.80000;     3.00798
290.80000;     3.06063
291.80000;     3.11271
292.80000;     3.16462
293.80000;     3.21599
294.80000;     3.26794
295.80000;     3.32027
296.80000;     3.37057
297.80000;     3.41854
298.80000;     3.46836
299.80000;     3.51804
300.80000;     3.56437
301.80000;     3.61041
302.80000;     3.65547
303.80000;     3.69920
304.80000;     3.74065
305.80000;     3.78210
306.80000;     3.81981
307.80000;     3.85783
308.80000;     3.89155
309.80000;     3.92484
310.80000;     3.95609
311.80000;     3.98617
312.80000;     4.01477
313.80000;     4.04301
314.80000;     4.06925
315.80000;     4.09351
316.80000;     4.11883
317.80000;     4.14182
318.80000;     4.16621
319.80000;     4.18980
320.80000;     4.21548
321.80000;     4.24094
322.80000;     4.26760
323.80000;     4.29360
324.80000;     4.32329
325.80000;     4.35541
326.80000;     4.39114
327.80000;     4.42943
328.80000;     4.47204
329.80000;     4.52173
330.80000;     4.57479
331.80000;     4.63002
