#FILE:                        13WaT18 2 K min N2 15.2.2007.dsu
#FORMAT:                      NETZSCH4                        
#IDENTITY:                    13 WaT18 2 K min N2             
#DECIMAL:                     POINT                           
#SEPARATOR:                   SEMICOLON                       
#MTYPE:                       DSC                             
#INSTRUMENT:                  NETZSCH STA 449C                
#PROJECT:                     vtt                             
#DATE/TIME:                   15.2.2007 12:04:57              
#CORR. FILE:                  correction 2K min N2 800 C.bsu  
#LABORATORY:                  EO                              
#OPERATOR:                    TL                              
#REMARK:                                                      
#SAMPLE:                      13 WaT18                        
#SAMPLE MASS /mg:             12.065                          
#MATERIAL:                    Empty crucibles                 
#REFERENCE:                   al2o3                           
#REFERENCE MASS /mg:          40.312                          
#TYPE OF CRUCIBLE:            DSC/TG pan Al2O3                
#SAMPLE CRUCIBLE MASS /mg:    0.000                           
#REFERENCE CRUCIBLE MASS /mg: 0.000                           
#PROTECTIVE GAS:              N2                              
#PURGE GAS 1:                 air                             
#FLOW RATE 1 /(ml/min):       40                              
#PURGE GAS 2:                 N2                              
#FLOW RATE 2:                                                 
#DSC RANGE /æm:               5000                            
#TG RANGE /æm:                5000                            
#CORR. CODE:                  020                             
#EXO:                         +1                              
#RANGE:                       20.0/2.00(K/min)/800.0          
#SEGMENT:                     S1/2                            

##Temp./øC;DSC/(mW/mg)
465.85012;     0.71709
466.85012;     0.71990
467.85012;     0.72276
468.85012;     0.72406
469.85012;     0.72824
470.85012;     0.73163
471.85012;     0.73337
472.85012;     0.73615
473.85012;     0.73876
474.85012;     0.74167
475.85012;     0.74456
476.85012;     0.74614
477.85012;     0.74961
478.85012;     0.75148
479.85012;     0.75362
480.85012;     0.75596
481.85012;     0.75822
482.85012;     0.76031
483.85012;     0.76441
484.85012;     0.76626
485.85012;     0.76927
486.85012;     0.77233
487.85012;     0.77517
488.85012;     0.77787
489.85012;     0.77908
490.85012;     0.78160
491.85012;     0.78495
492.85012;     0.78657
493.85012;     0.79027
494.85012;     0.79181
495.85012;     0.79519
496.85012;     0.79781
497.85012;     0.80045
498.85012;     0.80297
499.85012;     0.80583
500.85012;     0.80859
501.85012;     0.81057
502.85012;     0.81257
503.85012;     0.81534
504.85012;     0.81876
505.85012;     0.82017
506.85012;     0.82405
507.85012;     0.82626
508.85012;     0.82802
509.85012;     0.83142
510.85012;     0.83409
511.85012;     0.83756
512.85012;     0.83986
513.85012;     0.84255
514.85012;     0.84527
515.85012;     0.84718
516.85012;     0.84991
517.85012;     0.85148
518.85012;     0.85196
519.85012;     0.85410
520.85012;     0.85802
521.85012;     0.85938
522.85012;     0.86255
523.85012;     0.86239
524.85012;     0.86525
525.85012;     0.86698
526.85012;     0.86765
527.85012;     0.87138
528.85012;     0.87329
529.85012;     0.87466
530.85012;     0.87538
531.85012;     0.87543
532.85012;     0.87798
533.85012;     0.87923
534.85012;     0.87933
535.85012;     0.88301
536.85012;     0.88270
537.85012;     0.88475
538.85012;     0.88577
539.85012;     0.88606
540.85012;     0.88754
541.85012;     0.88877
542.85012;     0.88824
543.85012;     0.89062
544.85012;     0.89132
545.85012;     0.89215
546.85012;     0.89725
547.85012;     0.89705
548.85012;     0.89823
549.85012;     0.89834
550.85012;     0.89746
551.85012;     0.89868
552.85012;     0.89869
553.85012;     0.89713
554.85012;     0.89665
555.85012;     0.89700
556.85012;     0.89595
557.85012;     0.89476
558.85012;     0.89482
559.85012;     0.89527
560.85012;     0.89303
561.85012;     0.89140
562.85012;     0.89075
563.85012;     0.88971
564.85012;     0.88761
565.85012;     0.88642
566.85012;     0.88329
567.85012;     0.88287
568.85012;     0.88003
569.85012;     0.87957
570.85012;     0.87760
571.85012;     0.87543
572.85012;     0.87457
573.85012;     0.87241
574.85012;     0.86938
575.85012;     0.86682
576.85012;     0.86308
577.85012;     0.86221
578.85012;     0.85876
579.85012;     0.85774
580.85012;     0.85533
581.85012;     0.85197
582.85012;     0.84834
583.85012;     0.84614
584.85012;     0.84240
585.85012;     0.83937
586.85012;     0.83532
587.85012;     0.83191
588.85012;     0.82899
589.85012;     0.82492
590.85012;     0.82204
591.85012;     0.81898
592.85012;     0.81286
593.85012;     0.81007
594.85012;     0.80469
595.85012;     0.80059
596.85012;     0.79818
597.85012;     0.79302
598.85012;     0.78878
599.85012;     0.78530
600.85012;     0.77970
601.85012;     0.77568
602.85012;     0.77053
603.85012;     0.76561
604.85012;     0.76159
605.85012;     0.75571
606.85012;     0.75112
607.85012;     0.74399
608.85012;     0.73996
609.85012;     0.73496
610.85012;     0.72839
611.85012;     0.72502
612.85012;     0.72019
613.85012;     0.71475
614.85012;     0.71107
615.85012;     0.70476
616.85012;     0.69958
617.85012;     0.69665
618.85012;     0.69101
619.85012;     0.68658
620.85012;     0.68095
621.85012;     0.67573
622.85012;     0.67142
623.85012;     0.66620
624.85012;     0.66095
625.85012;     0.65559
626.85012;     0.65168
627.85012;     0.64516
628.85012;     0.63997
629.85012;     0.63422
630.85012;     0.63502
631.85012;     0.63019
632.85012;     0.62528
633.85012;     0.62142
634.85012;     0.61732
635.85012;     0.61450
636.85012;     0.60909
637.85012;     0.60323
638.85012;     0.60050
639.85012;     0.59655
640.85012;     0.59276
641.85012;     0.58951
642.85012;     0.58479
643.85012;     0.58116
644.85012;     0.57633
645.85012;     0.57459
646.85012;     0.57129
647.85012;     0.56793
648.85012;     0.56618
649.85012;     0.56224
650.85012;     0.55966
