#FILE:                        13WaT18 5 K min air 16.2.07.dsu
#FORMAT:                      NETZSCH4                       
#IDENTITY:                    13 WaT18 5 K min air           
#DECIMAL:                     POINT                          
#SEPARATOR:                   SEMICOLON                      
#MTYPE:                       DSC                            
#INSTRUMENT:                  NETZSCH STA 449C               
#PROJECT:                     vtt                            
#DATE/TIME:                   16.2.2007 14:13:33             
#CORR. FILE:                  correction 5Kmin air 800 C.bsu 
#LABORATORY:                  EO                             
#OPERATOR:                    TL                             
#REMARK:                                                     
#SAMPLE:                      13 WaT18                       
#SAMPLE MASS /mg:             12.341                         
#MATERIAL:                    Empty crucibles                
#REFERENCE:                   al2o3                          
#REFERENCE MASS /mg:          40.312                         
#TYPE OF CRUCIBLE:            DSC/TG pan Al2O3               
#SAMPLE CRUCIBLE MASS /mg:    0.000                          
#REFERENCE CRUCIBLE MASS /mg: 0.000                          
#PROTECTIVE GAS:              N2                             
#PURGE GAS 1:                 air                            
#FLOW RATE 1 /(ml/min):       40                             
#PURGE GAS 2:                                                
#FLOW RATE 2:                                                
#DSC RANGE /æm:               5000                           
#TG RANGE /æm:                5000                           
#CORR. CODE:                  020                            
#EXO:                         +1                             
#RANGE:                       20.0/5.00(K/min)/800.0         
#SEGMENT:                     S1/1                           

##Temp./øC;DSC/(mW/mg)
289.94700;     1.51313
290.94700;     1.53099
291.94700;     1.54646
292.94700;     1.56239
293.94700;     1.57853
294.94700;     1.59611
295.94700;     1.61463
296.94700;     1.63471
297.94700;     1.65591
298.94700;     1.67954
299.94700;     1.70577
300.94700;     1.73464
301.94700;     1.76793
302.94700;     1.80408
303.94700;     1.84744
304.94700;     1.89659
305.94700;     1.95297
306.94700;     2.02096
307.94700;     2.10378
308.94700;     2.19422
309.94700;     2.29942
310.94700;     2.41783
311.94700;     2.54752
312.94700;     2.68768
313.94700;     2.82910
314.94700;     2.97889
315.94700;     3.13116
316.94700;     3.28227
317.94700;     3.44898
318.94700;     3.76492
319.94700;     3.78383
320.94700;     3.78443
321.94700;     3.78142
322.94700;     3.77539
323.94700;     3.76681
324.94700;     3.75848
325.94700;     3.74905
326.94700;     3.73808
327.94700;     3.72455
328.94700;     3.70770
329.94700;     3.68965
330.94700;     3.67086
331.94700;     3.64845
332.94700;     3.62298
333.94700;     3.59564
334.94700;     3.56491
335.94700;     3.53315
336.94700;     3.50111
337.94700;     3.46620
338.94700;     3.42953
339.94700;     3.39292
340.94700;     3.35482
341.94700;     3.31497
342.94700;     3.27478
343.94700;     3.23387
344.94700;     3.19353
345.94700;     3.15092
346.94700;     3.10951
347.94700;     3.06927
348.94700;     3.02950
349.94700;     2.99091
350.94700;     2.95250
351.94700;     2.91521
352.94700;     2.87983
353.94700;     2.84436
354.94700;     2.81091
355.94700;     2.77656
356.94700;     2.74353
357.94700;     2.71374
358.94700;     2.68453
359.94700;     2.65609
360.94700;     2.62989
361.94700;     2.60536
362.94700;     2.58087
363.94700;     2.55633
364.94700;     2.53450
365.94700;     2.51476
366.94700;     2.49518
367.94700;     2.47574
368.94700;     2.45734
369.94700;     2.44105
370.94700;     2.42703
371.94700;     2.41153
372.94700;     2.39664
373.94700;     2.38289
374.94700;     2.37098
375.94700;     2.36015
376.94700;     2.34990
377.94700;     2.34476
378.94700;     2.33384
379.94700;     2.32413
380.94700;     2.31692
381.94700;     2.31213
382.94700;     2.30852
383.94700;     2.30576
384.94700;     2.30246
385.94700;     2.30029
386.94700;     2.29850
387.94700;     2.29962
388.94700;     2.30000
389.94700;     2.30006
390.94700;     2.30195
391.94700;     2.30368
392.94700;     2.30654
393.94700;     2.31060
394.94700;     2.31594
395.94700;     2.32166
