#FILE:                        13WaT18 2 K min air 14.2.07.dsu
#FORMAT:                      NETZSCH4                       
#IDENTITY:                    13 WaT18 2 K min air           
#DECIMAL:                     POINT                          
#SEPARATOR:                   SEMICOLON                      
#MTYPE:                       DSC                            
#INSTRUMENT:                  NETZSCH STA 449C               
#PROJECT:                     vtt                            
#DATE/TIME:                   14.2.2007 13:56:34             
#CORR. FILE:                  correction 2Kmin air 800 C.bsu 
#LABORATORY:                  EO                             
#OPERATOR:                    TL                             
#REMARK:                                                     
#SAMPLE:                      13 WaT18                       
#SAMPLE MASS /mg:             12.524                         
#MATERIAL:                    Empty crucibles                
#REFERENCE:                   al2o3                          
#REFERENCE MASS /mg:          40.312                         
#TYPE OF CRUCIBLE:            DSC/TG pan Al2O3               
#SAMPLE CRUCIBLE MASS /mg:    0.000                          
#REFERENCE CRUCIBLE MASS /mg: 0.000                          
#PROTECTIVE GAS:              N2                             
#PURGE GAS 1:                 air                            
#FLOW RATE 1 /(ml/min):       40                             
#PURGE GAS 2:                                                
#FLOW RATE 2:                                                
#DSC RANGE /æm:               5000                           
#TG RANGE /æm:                5000                           
#CORR. CODE:                  020                            
#EXO:                         +1                             
#RANGE:                       20.0/2.00(K/min)/800.0         
#SEGMENT:                     S1/1                           

##Temp./øC;DSC/(mW/mg)
 79.45900;-4.2682e-002
 80.45900;-4.1115e-002
 81.45900;-3.8703e-002
 82.45900;-3.7005e-002
 83.45900;-3.5745e-002
 84.45900;-3.3758e-002
 85.45900;-3.1639e-002
 86.45900;-2.9959e-002
 87.45900;-2.8649e-002
 88.45900;-2.6465e-002
 89.45900;-2.4959e-002
 90.45900;-2.3627e-002
 91.45900;-2.1678e-002
 92.45900;-2.0134e-002
 93.45900;-1.8839e-002
 94.45900;-1.7456e-002
 95.45900;-1.6000e-002
 96.45900;-1.4723e-002
 97.45900;-1.3341e-002
 98.45900;-1.1911e-002
 99.45900;-1.0639e-002
100.45900;-9.1622e-003
101.45900;-8.5433e-003
102.45900;-7.4346e-003
103.45900;-5.7954e-003
104.45900;-5.4372e-003
105.45900;-4.5808e-003
106.45900;-3.1144e-003
107.45900;-1.7056e-003
108.45900;-8.3396e-004
109.45900; 2.4370e-004
110.45900; 1.1218e-003
111.45900; 2.4261e-003
112.45900; 3.6255e-003
113.45900; 4.8456e-003
114.45900; 5.7749e-003
115.45900; 6.3219e-003
116.45900; 7.8174e-003
117.45900; 8.8773e-003
118.45900; 1.0403e-002
119.45900; 1.0854e-002
120.45900; 1.1806e-002
121.45900; 1.3229e-002
122.45900; 1.4197e-002
123.45900; 1.5309e-002
124.45900; 1.6514e-002
125.45900; 1.7627e-002
126.45900; 1.8024e-002
127.45900; 1.9265e-002
128.45900; 2.0576e-002
129.45900; 2.2304e-002
130.45900; 2.3341e-002
131.45900; 2.5023e-002
132.45900; 2.5703e-002
133.45900; 2.6916e-002
134.45900; 2.8467e-002
135.45900; 2.9604e-002
136.45900; 3.1290e-002
137.45900; 3.2377e-002
138.45900; 3.3506e-002
139.45900; 3.5068e-002
140.45900; 3.5750e-002
141.45900; 3.7430e-002
142.45900; 3.9230e-002
143.45900; 4.0748e-002
144.45900; 4.1610e-002
145.45900; 4.3522e-002
146.45900; 4.4995e-002
147.45900; 4.6506e-002
148.45900; 4.8373e-002
149.45900; 4.9568e-002
150.45900; 5.0387e-002
151.45900; 5.2184e-002
152.45900; 5.3719e-002
153.45900; 5.5018e-002
154.45900; 5.6919e-002
155.45900; 5.8818e-002
156.45900; 6.0540e-002
157.45900; 6.2255e-002
158.45900; 6.3814e-002
159.45900; 6.5379e-002
160.45900; 6.7328e-002
161.45900; 6.9092e-002
162.45900; 7.0112e-002
163.45900; 7.2140e-002
164.45900; 7.3981e-002
165.45900; 7.5123e-002
166.45900; 7.7260e-002
167.45900; 7.9994e-002
168.45900; 8.1268e-002
169.45900; 8.3660e-002
170.45900; 8.5236e-002
171.45900; 8.6690e-002
172.45900; 8.9663e-002
173.45900; 9.2165e-002
174.45900; 9.3553e-002
175.45900; 9.5451e-002
176.45900; 9.7582e-002
177.45900; 9.9453e-002
178.45900;     0.10137
179.45900;     0.10338
180.45900;     0.10545
181.45900;     0.10744
182.45900;     0.10973
183.45900;     0.11122
184.45900;     0.11381
185.45900;     0.11569
186.45900;     0.11784
187.45900;     0.12003
188.45900;     0.12169
189.45900;     0.12421
190.45900;     0.12681
191.45900;     0.12958
192.45900;     0.13165
193.45900;     0.13376
194.45900;     0.13631
195.45900;     0.13910
196.45900;     0.14204
197.45900;     0.14438
198.45900;     0.14706
199.45900;     0.14981
200.45900;     0.15270
201.45900;     0.15527
202.45900;     0.15887
203.45900;     0.16151
204.45900;     0.16477
205.45900;     0.16718
206.45900;     0.17077
207.45900;     0.17335
208.45900;     0.17757
209.45900;     0.18100
210.45900;     0.18472
211.45900;     0.18800
212.45900;     0.19230
213.45900;     0.19624
214.45900;     0.20116
215.45900;     0.20473
216.45900;     0.20933
217.45900;     0.21410
218.45900;     0.21869
219.45900;     0.22372
220.45900;     0.22838
221.45900;     0.23459
222.45900;     0.23903
223.45900;     0.24486
224.45900;     0.25129
225.45900;     0.25794
226.45900;     0.26403
227.45900;     0.27055
228.45900;     0.27815
229.45900;     0.28548
230.45900;     0.29297
231.45900;     0.30168
232.45900;     0.30892
233.45900;     0.31801
234.45900;     0.32639
235.45900;     0.33454
236.45900;     0.34302
237.45900;     0.35072
238.45900;     0.35933
239.45900;     0.36734
240.45900;     0.37531
241.45900;     0.38380
242.45900;     0.39346
243.45900;     0.40353
244.45900;     0.41442
245.45900;     0.42600
246.45900;     0.43903
247.45900;     0.45188
248.45900;     0.46487
249.45900;     0.47832
250.45900;     0.49276
251.45900;     0.50613
252.45900;     0.52003
253.45900;     0.53469
254.45900;     0.54840
255.45900;     0.56337
256.45900;     0.57810
257.45900;     0.59243
258.45900;     0.60743
259.45900;     0.62071
260.45900;     0.63521
261.45900;     0.64846
262.45900;     0.66247
263.45900;     0.67557
264.45900;     0.68793
265.45900;     0.70074
266.45900;     0.71180
267.45900;     0.72317
268.45900;     0.73416
269.45900;     0.74369
270.45900;     0.75384
271.45900;     0.76410
272.45900;     0.77326
273.45900;     0.78246
274.45900;     0.79251
275.45900;     0.80302
276.45900;     0.81455
277.45900;     0.82541
278.45900;     0.83720
279.45900;     0.85047
280.45900;     0.86387
281.45900;     0.87902
282.45900;     0.89436
283.45900;     0.91071
284.45900;     0.92880
285.45900;     0.94838
286.45900;     0.97031
287.45900;     0.99263
288.45900;     1.01817
289.45900;     1.04720
290.45900;     1.07747
291.45900;     1.11370
292.45900;     1.15725
293.45900;     1.20686
294.45900;     1.26889
295.45900;     1.34659
296.45900;     1.43836
297.45900;     1.54806
298.45900;     1.67737
299.45900;     1.81583
300.45900;     1.98972
301.45900;     2.14170
302.45900;     2.18670
303.45900;     2.21399
304.45900;     2.23515
305.45900;     2.24601
306.45900;     2.24430
307.45900;     2.23207
308.45900;     2.20869
309.45900;     2.17818
310.45900;     2.13991
311.45900;     2.09800
312.45900;     2.05168
313.45900;     2.00482
314.45900;     1.95713
315.45900;     1.90905
316.45900;     1.86192
317.45900;     1.81576
318.45900;     1.77077
319.45900;     1.72850
320.45900;     1.68489
321.45900;     1.64342
322.45900;     1.60488
323.45900;     1.56609
324.45900;     1.52932
325.45900;     1.49333
326.45900;     1.45994
327.45900;     1.42659
328.45900;     1.39459
329.45900;     1.36397
330.45900;     1.33516
331.45900;     1.30777
332.45900;     1.28076
333.45900;     1.25557
334.45900;     1.23046
335.45900;     1.20737
336.45900;     1.18443
337.45900;     1.16252
338.45900;     1.14263
339.45900;     1.12378
340.45900;     1.10622
341.45900;     1.08881
342.45900;     1.07254
343.45900;     1.05785
344.45900;     1.04278
345.45900;     1.02989
346.45900;     1.01749
347.45900;     1.00545
348.45900;     0.99477
349.45900;     0.98429
350.45900;     0.97468
351.45900;     0.96610
352.45900;     0.95837
353.45900;     0.95066
354.45900;     0.94446
355.45900;     0.93794
356.45900;     0.93331
357.45900;     0.92795
358.45900;     0.92337
359.45900;     0.92025
360.45900;     0.91698
361.45900;     0.91511
362.45900;     0.91280
363.45900;     0.91030
364.45900;     0.90939
365.45900;     0.90881
366.45900;     0.90717
367.45900;     0.90673
368.45900;     0.90763
369.45900;     0.90916
370.45900;     0.90920
371.45900;     0.91115
372.45900;     0.91298
373.45900;     0.91593
374.45900;     0.91919
375.45900;     0.92248
376.45900;     0.92645
377.45900;     0.93167
378.45900;     0.93576
379.45900;     0.94148
380.45900;     0.94704
381.45900;     0.95362
382.45900;     0.96156
383.45900;     0.96988
384.45900;     0.97880
385.45900;     0.98829
386.45900;     0.99900
387.45900;     1.01117
388.45900;     1.02424
389.45900;     1.03738
390.45900;     1.05264
391.45900;     1.06797
392.45900;     1.08455
393.45900;     1.10285
394.45900;     1.12307
395.45900;     1.14392
396.45900;     1.16698
397.45900;     1.19172
398.45900;     1.21797
399.45900;     1.24780
400.45900;     1.27700
401.45900;     1.31053
402.45900;     1.34853
403.45900;     1.38995
404.45900;     1.43573
405.45900;     1.48907
406.45900;     1.54800
407.45900;     1.61338
408.45900;     1.68860
409.45900;     1.77567
410.45900;     1.87822
411.45900;     2.00221
412.45900;     2.16208
413.45900;     2.39412
414.45900;     2.75060
415.45900;     3.31321
416.45900;     9.16214
417.45900;    14.70976
418.45900;     0.78205
419.45900;     0.36528
420.45900;     0.31403
421.45900;     0.28863
422.45900;     0.26860
423.45900;     0.25031
424.45900;     0.23212
425.45900;     0.21188
426.45900;     0.19079
427.45900;     0.16784
428.45900;     0.14424
429.45900;     0.12214
430.45900; 9.9057e-002
431.45900; 8.0388e-002
432.45900; 6.3248e-002
433.45900; 4.8563e-002
434.45900; 3.7044e-002
435.45900; 2.8440e-002
436.45900; 2.1363e-002
437.45900; 1.6665e-002
438.45900; 1.3042e-002
439.45900; 9.9173e-003
440.45900; 8.6179e-003
441.45900; 6.4926e-003
442.45900; 5.4513e-003
443.45900; 5.4165e-003
444.45900; 4.9085e-003
445.45900; 3.4205e-003
446.45900; 3.5561e-003
447.45900; 2.8505e-003
448.45900; 3.2869e-003
449.45900; 2.5564e-003
450.45900; 3.8453e-003
451.45900; 2.6647e-003
452.45900; 2.8786e-003
453.45900; 3.0104e-003
454.45900; 2.3230e-003
455.45900; 2.3265e-003
456.45900; 2.3951e-003
457.45900; 2.8477e-003
458.45900; 3.2566e-003
459.45900; 3.5469e-003
460.45900; 3.1447e-003
461.45900; 3.3396e-003
462.45900; 3.3487e-003
463.45900; 3.4489e-003
464.45900; 3.8942e-003
465.45900; 3.1481e-003
466.45900; 3.3078e-003
467.45900; 4.0813e-003
468.45900; 3.4518e-003
469.45900; 4.6014e-003
470.45900; 4.0976e-003
471.45900; 4.2244e-003
472.45900; 3.8120e-003
473.45900; 4.3640e-003
474.45900; 3.2919e-003
475.45900; 3.6640e-003
476.45900; 2.7817e-003
477.45900; 4.6549e-003
478.45900; 4.2393e-003
479.45900; 3.4465e-003
480.45900; 4.4991e-003
481.45900; 5.3769e-003
482.45900; 4.7630e-003
483.45900; 5.2389e-003
484.45900; 5.6480e-003
485.45900; 5.7789e-003
486.45900; 6.2178e-003
487.45900; 5.5569e-003
488.45900; 5.5641e-003
489.45900; 5.2301e-003
490.45900; 6.2756e-003
491.45900; 6.2539e-003
492.45900; 7.2231e-003
493.45900; 7.1188e-003
494.45900; 8.1990e-003
495.45900; 8.1378e-003
496.45900; 8.1559e-003
497.45900; 8.1138e-003
498.45900; 7.9982e-003
499.45900; 8.5220e-003
500.45900; 8.8719e-003
501.45900; 9.7632e-003
502.45900; 8.9787e-003
503.45900; 8.7332e-003
504.45900; 9.0658e-003
505.45900; 9.4592e-003
506.45900; 8.6461e-003
507.45900; 9.5287e-003
508.45900; 8.9413e-003
509.45900; 8.6263e-003
510.45900; 9.7333e-003
511.45900; 9.3435e-003
512.45900; 9.4087e-003
513.45900; 9.9321e-003
514.45900; 1.0441e-002
515.45900; 9.9380e-003
516.45900; 1.0586e-002
517.45900; 9.6835e-003
518.45900; 9.4228e-003
519.45900; 9.1228e-003
520.45900; 8.8399e-003
521.45900; 9.2582e-003
522.45900; 9.2772e-003
523.45900; 8.7433e-003
524.45900; 9.3288e-003
525.45900; 9.4626e-003
526.45900; 9.6551e-003
527.45900; 9.2315e-003
528.45900; 9.8772e-003
529.45900; 9.5291e-003
530.45900; 1.0354e-002
531.45900; 9.6710e-003
532.45900; 1.0323e-002
533.45900; 1.0401e-002
534.45900; 1.0812e-002
535.45900; 9.9726e-003
536.45900; 9.4794e-003
537.45900; 1.1339e-002
538.45900; 1.0597e-002
539.45900; 1.2015e-002
540.45900; 1.1742e-002
541.45900; 1.1632e-002
542.45900; 1.0921e-002
543.45900; 1.1163e-002
544.45900; 1.0886e-002
545.45900; 1.1975e-002
546.45900; 1.1373e-002
547.45900; 1.1595e-002
548.45900; 1.2195e-002
549.45900; 1.2186e-002
550.45900; 1.2126e-002
551.45900; 1.1730e-002
552.45900; 1.2216e-002
553.45900; 1.2313e-002
554.45900; 1.2779e-002
555.45900; 1.1869e-002
556.45900; 1.1904e-002
557.45900; 1.1964e-002
558.45900; 1.2919e-002
559.45900; 1.3580e-002
560.45900; 1.3181e-002
561.45900; 1.3085e-002
562.45900; 1.2699e-002
563.45900; 1.2964e-002
564.45900; 1.3356e-002
565.45900; 1.2041e-002
566.45900; 1.3716e-002
567.45900; 1.2886e-002
568.45900; 1.4115e-002
569.45900; 1.4122e-002
570.45900; 1.4130e-002
571.45900; 1.4709e-002
572.45900; 1.5264e-002
573.45900; 1.5399e-002
574.45900; 1.4868e-002
575.45900; 1.4902e-002
576.45900; 1.5593e-002
577.45900; 1.5596e-002
578.45900; 1.5207e-002
579.45900; 1.5486e-002
580.45900; 1.4870e-002
581.45900; 1.6217e-002
582.45900; 1.5451e-002
583.45900; 1.5661e-002
584.45900; 1.6281e-002
585.45900; 1.7535e-002
586.45900; 1.7760e-002
587.45900; 1.8209e-002
588.45900; 1.7749e-002
589.45900; 1.7583e-002
590.45900; 1.8353e-002
591.45900; 1.7669e-002
592.45900; 1.8922e-002
593.45900; 2.2813e-002
594.45900; 2.3755e-002
595.45900; 2.4375e-002
596.45900; 2.4458e-002
597.45900; 2.3825e-002
598.45900; 2.2996e-002
599.45900; 2.2958e-002
600.45900; 2.1637e-002
601.45900; 2.0945e-002
602.45900; 2.0408e-002
603.45900; 2.0555e-002
604.45900; 2.1046e-002
605.45900; 2.1088e-002
606.45900; 2.1341e-002
607.45900; 2.1979e-002
608.45900; 2.2382e-002
609.45900; 2.3543e-002
610.45900; 2.3122e-002
611.45900; 2.3698e-002
612.45900; 2.4584e-002
613.45900; 2.6570e-002
614.45900; 2.7110e-002
615.45900; 2.8807e-002
616.45900; 2.9845e-002
617.45900; 2.9854e-002
618.45900; 2.9732e-002
619.45900; 2.9742e-002
620.45900; 2.9982e-002
621.45900; 2.9812e-002
622.45900; 2.9997e-002
623.45900; 3.0067e-002
624.45900; 3.0662e-002
625.45900; 3.1176e-002
626.45900; 3.1978e-002
627.45900; 3.1615e-002
628.45900; 3.2793e-002
629.45900; 3.2925e-002
630.45900; 3.2866e-002
631.45900; 3.3155e-002
632.45900; 3.4431e-002
633.45900; 3.5103e-002
634.45900; 3.4417e-002
635.45900; 3.4908e-002
636.45900; 3.4381e-002
637.45900; 3.5333e-002
638.45900; 3.5212e-002
639.45900; 3.5648e-002
640.45900; 3.5662e-002
641.45900; 3.5257e-002
642.45900; 3.6107e-002
643.45900; 3.6706e-002
644.45900; 3.7046e-002
645.45900; 3.8132e-002
646.45900; 3.7796e-002
647.45900; 3.8159e-002
648.45900; 3.8563e-002
649.45900; 3.9088e-002
650.45900; 3.9466e-002
651.45900; 3.8454e-002
652.45900; 3.8971e-002
653.45900; 3.8824e-002
654.45900; 3.9546e-002
655.45900; 4.0264e-002
656.45900; 4.0825e-002
657.45900; 4.2044e-002
658.45900; 4.0765e-002
659.45900; 4.0785e-002
660.45900; 4.1358e-002
661.45900; 4.1058e-002
662.45900; 4.1783e-002
663.45900; 4.1934e-002
664.45900; 4.4318e-002
665.45900; 4.4225e-002
666.45900; 4.2730e-002
667.45900; 4.2710e-002
668.45900; 4.3069e-002
669.45900; 4.2313e-002
670.45900; 4.1672e-002
671.45900; 4.1849e-002
672.45900; 4.2791e-002
673.45900; 4.2494e-002
674.45900; 4.2864e-002
675.45900; 4.2813e-002
676.45900; 4.3860e-002
677.45900; 4.4784e-002
678.45900; 4.4564e-002
679.45900; 4.4077e-002
680.45900; 4.3891e-002
681.45900; 4.3944e-002
682.45900; 4.4871e-002
683.45900; 4.4726e-002
684.45900; 4.4103e-002
685.45900; 4.5678e-002
686.45900; 4.5961e-002
687.45900; 4.4814e-002
688.45900; 4.4273e-002
689.45900; 4.4600e-002
690.45900; 4.5583e-002
691.45900; 4.4615e-002
692.45900; 4.4529e-002
693.45900; 4.4979e-002
694.45900; 4.4641e-002
695.45900; 4.3906e-002
696.45900; 4.2899e-002
697.45900; 4.3316e-002
698.45900; 4.3807e-002
699.45900; 4.3369e-002
700.45900; 4.2574e-002
701.45900; 4.2087e-002
702.45900; 4.0811e-002
703.45900; 4.0992e-002
704.45900; 4.0618e-002
705.45900; 3.9684e-002
706.45900; 3.9659e-002
707.45900; 3.8820e-002
708.45900; 3.8823e-002
709.45900; 3.8066e-002
710.45900; 3.6858e-002
711.45900; 3.8166e-002
712.45900; 3.8449e-002
713.45900; 3.8911e-002
714.45900; 3.9013e-002
715.45900; 3.8599e-002
716.45900; 3.7999e-002
717.45900; 3.7354e-002
718.45900; 3.7689e-002
719.45900; 3.7637e-002
720.45900; 3.6115e-002
721.45900; 3.6410e-002
722.45900; 3.5827e-002
723.45900; 3.5707e-002
724.45900; 3.5257e-002
725.45900; 3.6060e-002
726.45900; 3.6873e-002
727.45900; 3.8341e-002
728.45900; 3.8864e-002
729.45900; 3.8064e-002
730.45900; 3.8299e-002
731.45900; 3.8329e-002
732.45900; 3.8975e-002
733.45900; 3.8803e-002
734.45900; 3.8721e-002
735.45900; 3.9370e-002
736.45900; 4.0482e-002
737.45900; 4.1385e-002
738.45900; 4.2587e-002
739.45900; 4.4742e-002
740.45900; 4.5251e-002
741.45900; 4.5113e-002
742.45900; 4.6544e-002
743.45900; 4.7422e-002
744.45900; 4.7710e-002
745.45900; 4.9195e-002
746.45900; 4.9614e-002
747.45900; 4.9035e-002
748.45900; 4.9992e-002
749.45900; 5.0264e-002
750.45900; 5.2094e-002
751.45900; 5.1840e-002
752.45900; 5.2724e-002
753.45900; 5.2593e-002
754.45900; 5.1996e-002
755.45900; 5.3378e-002
756.45900; 5.2096e-002
757.45900; 5.2680e-002
758.45900; 5.2422e-002
759.45900; 5.4422e-002
760.45900; 5.4673e-002
761.45900; 5.4735e-002
762.45900; 5.3972e-002
763.45900; 5.3372e-002
764.45900; 5.4259e-002
765.45900; 5.3990e-002
766.45900; 5.4218e-002
767.45900; 5.4609e-002
768.45900; 5.5844e-002
769.45900; 5.5740e-002
770.45900; 5.4134e-002
771.45900; 5.5724e-002
772.45900; 5.5085e-002
773.45900; 5.4824e-002
774.45900; 5.4193e-002
775.45900; 5.3576e-002
776.45900; 5.6193e-002
777.45900; 5.8300e-002
778.45900; 5.9671e-002
779.45900; 6.1120e-002
780.45900; 6.2259e-002
781.45900; 6.3764e-002
782.45900; 6.4541e-002
783.45900; 6.6339e-002
784.45900; 7.0923e-002
785.45900; 7.4836e-002
786.45900; 7.6784e-002
787.45900; 7.5532e-002
788.45900; 7.6253e-002
789.45900; 7.6529e-002
790.45900; 7.6806e-002
791.45900; 7.7723e-002
792.45900; 7.6133e-002
793.45900; 7.9827e-002
794.45900; 7.9244e-002
795.45900; 7.9522e-002
796.45900; 7.9581e-002
797.45900; 7.8572e-002
798.45900; 7.5457e-002
